player_id,player_name,matches_played,minutes_played,goals,assists,xg_total,xa_total,shots,passes_completed,tackles,interceptions,progressive_passes,position,position_category,goals_per90,assists_per90,xg_per90,xa_per90,progressive_passes_per90,tackles_per90,shots_per90,xg_total_per90,xa_total_per90,passes_completed_per90,interceptions_per90,offensive_score,creative_score,defensive_score,workrate_score,discipline_score,style_cluster,primary_style,affinity_poacher,affinity_inside_forward,affinity_complete_forward,affinity_target_man,affinity_winger,affinity_deep-lying_playmaker,affinity_box-to-box,affinity_ball-winner,affinity_advanced_playmaker,affinity_ball-playing_defender,affinity_no-nonsense_defender,affinity_sweeper,affinity_wing-back
23682,Maximiliano Caufriez,1,90,0,0,0.0,0.0,0,51,0,0,37,Left Center Back,Defender,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,51.0,0.0,27.507137758743756,58.69022127052105,34.435224839400426,50,50,2.0,Sweeper,,,,,,,,,,79.74406526386338,80.08157388336707,88.29119560439082,73.24775111530441
23730,Takehiro Tomiyasu,3,270,0,0,0.0,0.0,0,73,0,4,74,Left Center Back,Defender,0.0,0.0,0.0,0.0,24.666666666666668,0.0,0.0,0.0,0.0,24.333333333333332,1.3333333333333335,27.507137758743756,51.39186295503212,65.68522483940043,50,50,2.0,Sweeper,,,,,,,,,,68.3707942726155,89.98881232083784,92.47191625337908,86.79588630872121
23789,Jordan Morris,2,180,0,0,0.0,0.0,0,2,0,0,1,Right Back,Defender,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,27.507137758743756,31.932548179871517,34.435224839400426,50,50,1.0,No-Nonsense Defender,,,,,,,,,,45.89915360052941,91.70065247984365,75.813343363783,68.24397413757781
23826,Thibault De Smet,1,90,0,0,0.0,0.0,0,46,0,0,42,Left Back,Defender,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,46.0,0.0,27.507137758743756,60.438972162740896,34.435224839400426,50,50,2.0,Sweeper,,,,,,,,,,80.56609997124812,80.38382727106142,89.11380550611938,73.59292276873504
23828,Kamal Miller,9,810,0,0,0.0,0.0,0,551,0,18,542,Left Center Back,Defender,0.0,0.0,0.0,0.0,60.22222222222223,0.0,0.0,0.0,0.0,61.22222222222222,2.0,27.507137758743756,63.847251962883654,70.62366167023555,50,50,0.0,Ball-Playing Defender,,,,,,,,,,90.53904679670022,67.95318628856741,77.7721917499806,77.4440351968646
23858,Sean Nealis,1,90,0,0,0.048364893,0.0,1,44,0,1,42,Left Center Back,Defender,0.0,0.0,0.048364893,0.0,42.0,0.0,1.0,0.048364893,0.0,44.0,1.0,61.41149179157745,60.438972162740896,60.38543897216274,50,50,2.0,Sweeper,,,,,,,,,,84.61720168985117,80.84433668464742,92.8220338857279,81.87486375838444
23922,Maxime Busi,1,90,0,0,0.0,0.0,0,53,0,1,53,Left Wing Back,Defender,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,53.0,1.0,27.507137758743756,62.901498929336185,60.38543897216274,50,50,0.0,Ball-Playing Defender,,,,,,,,,,93.27310491314313,74.75435353380877,85.77382322060971,77.52570742882185
24085,Pervis Josué Estupiñán Tenorio,3,270,0,0,0.27007267,0.0,2,146,0,5,149,Left Back,Defender,0.0,0.0,0.0900242233333333,0.0,49.666666666666664,0.0,0.6666666666666667,0.09002422333333335,0.0,48.666666666666664,1.6666666666666665,61.16167023554604,62.134189864382584,68.40203426124197,50,50,0.0,Ball-Playing Defender,,,,,,,,,,88.5945774834296,75.54130508306534,86.33674662807778,83.3557493158515
24118,Nico Schlotterbeck,7,630,0,1,0.06955019,0.0,2,291,0,8,270,Left Center Back,Defender,0.0,0.14285714285714285,0.0099357414285714,0.0,38.57142857142857,0.0,0.2857142857142857,0.009935741428571428,0.0,41.57142857142858,1.1428571428571428,43.700927908636686,74.7144896502498,64.17291220556746,50,50,2.0,Sweeper,,,,,,,,,,82.1108657290908,82.29353754350088,94.31687456460432,83.94418521736569
24179,Olivier Deman,2,180,0,0,0.047987003,0.0,1,36,0,1,32,Left Wing Back,Defender,0.0,0.0,0.0239935014999999,0.0,16.0,0.0,0.5,0.023993501499999997,0.0,18.0,0.5,50.678087080656674,45.298001427551746,51.20449678800856,50,50,1.0,No-Nonsense Defender,,,,,,,,,,61.08076258440786,97.32818054496562,88.13273598048801,78.03284349461448
24442,Mads Pedersen,1,90,0,0,0.0,0.0,0,47,0,3,36,Right Back,Defender,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,47.0,3.0,27.507137758743756,58.14596716630977,73.54122055674517,50,50,3.0,Wing-Back,,,,,,,,,,73.10191971641254,73.10968604695083,79.35124166515534,90.93827976333358
24490,Mikkel Desler,2,180,0,0,0.113263585,0.0,1,54,0,2,45,Right Back,Defender,0.0,0.0,0.0566317925,0.0,22.5,0.0,0.5,0.0566317925,0.0,27.0,1.0,55.74589578872234,49.77694503925767,60.38543897216274,50,50,2.0,Sweeper,,,,,,,,,,68.502425260389,91.38892751320492,93.69233354635989,83.88981894245129
24547,Alexander Hartmann Bah,6,540,0,0,0.297468181,0.0,4,167,0,3,170,Right Wing Back,Defender,0.0,0.0,0.0495780301666666,0.0,28.333333333333336,0.0,0.6666666666666667,0.04957803016666666,0.0,27.833333333333332,0.5,57.43219129193434,53.720556745182,51.20449678800856,50,50,2.0,Sweeper,,,,,,,,,,70.64911825483058,90.53862437531409,95.29008184397844,79.91209842548955
24665,Vivaldo Borges dos Santos Neto,2,180,0,0,0.027395438,0.0,1,71,0,3,60,Left Back,Defender,0.0,0.0,0.013697719,0.0,30.0,0.0,0.5,0.013697719000000002,0.0,35.5,1.5,48.39400428265525,54.737687366167016,67.17077087794434,50,50,2.0,Sweeper,,,,,,,,,,75.26146973170884,85.12975279831066,93.80679007733036,88.46855706092835
24702,Rasmus Nicolaisen,2,180,0,0,0.0,0.0,0,43,0,1,43,Center Back,Defender,0.0,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,21.5,0.5,27.507137758743756,48.93825838686652,51.20449678800856,50,50,1.0,No-Nonsense Defender,,,,,,,,,,64.99860016170696,94.61741691350338,91.21910606872767,79.13206106317622
24778,Eduardo Camavinga,6,540,0,0,0.257998171,0.0,2,171,0,3,152,Left Back,Defender,0.0,0.0,0.0429996951666666,0.0,25.333333333333336,0.0,0.33333333333333337,0.042999695166666664,0.0,28.5,0.5,51.12419700214133,51.81120628122769,51.20449678800856,50,50,2.0,Sweeper,,,,,,,,,,69.5969174924889,91.25144281476723,94.52419373057832,79.81330194949011
24815,Théo Sainte-Luce,1,90,0,0,0.036152728,0.0,1,41,0,0,21,Left Back,Defender,0.0,0.0,0.036152728,0.0,21.0,0.0,1.0,0.036152728,0.0,41.0,0.0,59.8054960742327,48.643825838686645,34.435224839400426,50,50,2.0,Sweeper,,,,,,,,,,69.68353916949711,86.88633348809651,89.57754743271171,74.55546439534467
24861,Andrei Florin Ratiu,4,360,0,0,0.134614533,0.0,3,102,0,5,95,Right Back,Defender,0.0,0.0,0.03365363325,0.0,23.75,0.0,0.75,0.03365363325,0.0,25.5,1.25,56.06709493219129,50.7673090649536,64.80192719486081,50,50,2.0,Sweeper,,,,,,,,,,68.49974984024547,90.37557361519079,92.9281303662304,86.08805727466067
24901,Ismaël Chester Diallo,2,180,0,0,0.0,0.0,0,32,0,1,25,Left Back,Defender,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,16.0,0.5,27.507137758743756,43.02284082798001,51.20449678800856,50,50,1.0,No-Nonsense Defender,,,,,,,,,,58.66100149538629,98.52681162449164,86.18447040583729,77.15259720701997
24946,Sacha Boey,1,90,0,0,0.22735669,0.0,1,48,0,1,37,Left Wing Back,Defender,0.0,0.0,0.22735669,0.0,37.0,0.0,1.0,0.22735669,0.0,48.0,1.0,70.06602426837973,58.69022127052105,60.38543897216274,50,50,2.0,Sweeper,,,,,,,,,,83.52503440880947,80.96910212406043,92.38085980269832,81.7339751941293
25036,Otar Kakabadze,4,360,0,0,0.012979693,0.0,1,125,0,4,126,Right Wing Back,Defender,0.0,0.0,0.0032449232499999,0.0,31.499999999999996,0.0,0.25,0.0032449232499999997,0.0,31.25,1.0,42.103854389721626,55.71020699500357,60.38543897216274,50,50,2.0,Sweeper,,,,,,,,,,74.42978234702214,87.73336961552411,98.11928834091957,84.33282615426812
25118,Iago Amaral Borduchi,2,180,0,0,0.046394035,0.0,1,46,0,6,46,Left Back,Defender,0.0,0.0,0.0231970175,0.0,23.0,0.0,0.5,0.023197017500000004,0.0,23.0,3.0,50.446109921484656,50.16952177016416,73.54122055674517,50,50,3.0,Wing-Back,,,,,,,,,,61.16308211575188,78.99428902483587,79.25765537557396,94.83414354973448
25153,Matheus Soares Thuler,1,90,0,0,0.0,0.0,0,12,0,0,6,Right Center Back,Defender,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,27.507137758743756,36.90221270521056,34.435224839400426,50,50,1.0,No-Nonsense Defender,,,,,,,,,,52.79329610268144,95.24958940670328,81.09877895503655,71.43457739594253
25295,Caio Henrique Oliveira Silva,2,180,0,0,0.06715961,0.0,1,62,0,2,59,Left Back,Defender,0.0,0.0,0.033579805,0.0,29.5,0.0,0.5,0.033579805,0.0,31.0,1.0,52.42683797287651,54.309421841541756,60.38543897216274,50,50,2.0,Sweeper,,,,,,,,,,73.42333723967609,88.39496940146145,97.50247082769654,84.36106563582784
25582,Nader Ghandri,1,90,0,0,0.0,0.0,0,27,0,1,26,Center Back,Defender,0.0,0.0,0.0,0.0,25.999999999999996,0.0,0.0,0.0,0.0,27.0,1.0,27.507137758743756,52.132405424696636,60.38543897216274,50,50,2.0,Sweeper,,,,,,,,,,70.12996345287861,90.5105386220443,95.10474961893273,84.19792154701487
